dish_name,normalized_name,source_site,source_url,source_type,rating,review_count,recipe_count,quality_filter,note
その他の酢の物,その他の酢の物,楽天レシピ,https://recipe.rakuten.co.jp/category/30-317-1243/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
じゃがいも料理,じゃがいも料理,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717/,category_with_recipe_count,,,5344,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
フライドポテト,フライドポテト,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2116/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ハッシュドポテト,ハッシュドポテト,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2117/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ジャーマンポテト,ジャーマンポテト,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2118/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
マッシュポテト,マッシュポテト,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2119/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ベイクドポテト,ベイクドポテト,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2120/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
粉ふきいも,粉ふきいも,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2121/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
じゃがいもガレット,じゃがいもガレット,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2122/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
じゃがいも餅,じゃがいも餅,楽天レシピ,https://recipe.rakuten.co.jp/category/30-717-2123/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
の肉料理,の肉料理,楽天レシピ,https://recipe.rakuten.co.jp/category/31/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ローストビーフ,ローストビーフ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-318/,category_with_recipe_count,,,1567,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
豚の角煮,豚の角煮,楽天レシピ,https://recipe.rakuten.co.jp/category/31-319/,category_with_recipe_count,,,1754,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
チキン南蛮,チキン南蛮,楽天レシピ,https://recipe.rakuten.co.jp/category/31-320/,category_with_recipe_count,,,1330,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ピーマンの肉詰め,ピーマンの肉詰め,楽天レシピ,https://recipe.rakuten.co.jp/category/31-321/,category_with_recipe_count,,,2143,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ロールキャベツ,ロールキャベツ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-323/,category_with_recipe_count,,,1978,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ロールキャベツ トマト,ロールキャベツトマト,楽天レシピ,https://recipe.rakuten.co.jp/category/31-323-2124/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ロールキャベツ コンソメ,ロールキャベツコンソメ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-323-2125/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ロールキャベツ 和風,ロールキャベツ和風,楽天レシピ,https://recipe.rakuten.co.jp/category/31-323-2126/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
巻かないロールキャベツ,巻かないロールキャベツ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-323-2127/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ロールキャベツ全般,ロールキャベツ全般,楽天レシピ,https://recipe.rakuten.co.jp/category/31-323-1249/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
スペアリブ,スペアリブ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-324/,category_with_recipe_count,,,1419,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ローストチキン,ローストチキン,楽天レシピ,https://recipe.rakuten.co.jp/category/31-325/,category_with_recipe_count,,,1249,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
もつ煮込み,もつ煮込み,楽天レシピ,https://recipe.rakuten.co.jp/category/31-326/,category_with_recipe_count,,,831,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ミートボール・肉団子,ミートボール肉団子,楽天レシピ,https://recipe.rakuten.co.jp/category/31-327/,category_with_recipe_count,,,4907,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ミートローフ,ミートローフ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-328/,category_with_recipe_count,,,487,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
牛すじ煮込み,牛すじ煮込み,楽天レシピ,https://recipe.rakuten.co.jp/category/31-329/,category_with_recipe_count,,,1158,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
とんかつ,とんかつ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-330/,category_with_recipe_count,,,3379,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ポークソテー,ポークソテー,楽天レシピ,https://recipe.rakuten.co.jp/category/31-331/,category_with_recipe_count,,,1617,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
つくね,つくね,楽天レシピ,https://recipe.rakuten.co.jp/category/31-332/,category_with_recipe_count,,,3224,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
チャーシュー(焼き豚),チャーシュー焼き豚,楽天レシピ,https://recipe.rakuten.co.jp/category/31-333/,category_with_recipe_count,,,3116,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
煮豚,煮豚,楽天レシピ,https://recipe.rakuten.co.jp/category/31-334/,category_with_recipe_count,,,1039,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ステーキ,ステーキ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-322/,category_with_recipe_count,,,2676,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鶏肉料理,鶏肉料理,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335/,category_with_recipe_count,,,21995,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鶏肉のトマト煮,鶏肉のトマト煮,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1261/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鶏肉のクリーム煮,鶏肉のクリーム煮,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1262/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鶏肉のさっぱり煮,鶏肉のさっぱり煮,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1263/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
照り焼きチキン,照り焼きチキン,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1264/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
チキンソテー,チキンソテー,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1265/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鶏そぼろ,鶏そぼろ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1266/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
蒸し鶏,蒸し鶏,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1267/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
焼き鳥,焼き鳥,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1268/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
その他の鶏肉料理,その他の鶏肉料理,楽天レシピ,https://recipe.rakuten.co.jp/category/31-335-1269/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
トンテキ,トンテキ,楽天レシピ,https://recipe.rakuten.co.jp/category/31-718/,category_with_recipe_count,,,502,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
肉巻き,肉巻き,楽天レシピ,https://recipe.rakuten.co.jp/category/31-719/,category_with_recipe_count,,,2281,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ローストポーク,ローストポーク,楽天レシピ,https://recipe.rakuten.co.jp/category/31-720/,category_with_recipe_count,,,259,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
の魚料理,の魚料理,楽天レシピ,https://recipe.rakuten.co.jp/category/32/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ぶり大根,ぶり大根,楽天レシピ,https://recipe.rakuten.co.jp/category/32-336/,category_with_recipe_count,,,1174,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ぶりの照り焼き,ぶりの照り焼き,楽天レシピ,https://recipe.rakuten.co.jp/category/32-337/,category_with_recipe_count,,,2107,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
さばの味噌煮,さばの味噌煮,楽天レシピ,https://recipe.rakuten.co.jp/category/32-338/,category_with_recipe_count,,,1677,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
煮魚,煮魚,楽天レシピ,https://recipe.rakuten.co.jp/category/32-339/,category_with_recipe_count,,,4285,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
金目鯛の煮付け,金目鯛の煮付け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-339-1273/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
カレイの煮付け,カレイの煮付け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-339-1274/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
さばの煮付け,さばの煮付け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-339-1275/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
メバルの煮付け,メバルの煮付け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-339-1276/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
その他の煮魚,その他の煮魚,楽天レシピ,https://recipe.rakuten.co.jp/category/32-339-1277/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
あさりの酒蒸し,あさりの酒蒸し,楽天レシピ,https://recipe.rakuten.co.jp/category/32-340/,category_with_recipe_count,,,938,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鮭のムニエル,鮭のムニエル,楽天レシピ,https://recipe.rakuten.co.jp/category/32-341/,category_with_recipe_count,,,1389,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
南蛮漬け,南蛮漬け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-342/,category_with_recipe_count,,,2105,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鯵の南蛮漬け,鯵の南蛮漬け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-342-1280/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鮭の南蛮漬け,鮭の南蛮漬け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-342-1281/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
その他の南蛮漬け,その他の南蛮漬け,楽天レシピ,https://recipe.rakuten.co.jp/category/32-342-1282/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
焼き魚,焼き魚,楽天レシピ,https://recipe.rakuten.co.jp/category/32-343/,category_with_recipe_count,,,2500,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
鮭のホイル焼き,鮭のホイル焼き,楽天レシピ,https://recipe.rakuten.co.jp/category/32-344/,category_with_recipe_count,,,1636,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
いわしのつみれ,いわしのつみれ,楽天レシピ,https://recipe.rakuten.co.jp/category/32-345/,category_with_recipe_count,,,371,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
かつおのたたき,かつおのたたき,楽天レシピ,https://recipe.rakuten.co.jp/category/32-346/,category_with_recipe_count,,,1785,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
いわしの梅煮,いわしの梅煮,楽天レシピ,https://recipe.rakuten.co.jp/category/32-347/,category_with_recipe_count,,,340,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
かぶら蒸し,かぶら蒸し,楽天レシピ,https://recipe.rakuten.co.jp/category/32-348/,category_with_recipe_count,,,86,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
その他の魚料理,その他の魚料理,楽天レシピ,https://recipe.rakuten.co.jp/category/32-349/,category_with_recipe_count,,,6151,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
卵料理,卵料理,楽天レシピ,https://recipe.rakuten.co.jp/category/33/,category_with_recipe_count,,,,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
ゆで卵,ゆで卵,楽天レシピ,https://recipe.rakuten.co.jp/category/33-350/,category_with_recipe_count,,,14550,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
温泉卵,温泉卵,楽天レシピ,https://recipe.rakuten.co.jp/category/33-351/,category_with_recipe_count,,,1898,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
半熟卵,半熟卵,楽天レシピ,https://recipe.rakuten.co.jp/category/33-352/,category_with_recipe_count,,,3670,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
だし巻き卵・卵焼き,だし巻き卵卵焼き,楽天レシピ,https://recipe.rakuten.co.jp/category/33-353/,category_with_recipe_count,,,23338,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
茶碗蒸し,茶碗蒸し,楽天レシピ,https://recipe.rakuten.co.jp/category/33-354/,category_with_recipe_count,,,2040,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
キッシュ,キッシュ,楽天レシピ,https://recipe.rakuten.co.jp/category/33-355/,category_with_recipe_count,,,1860,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
オムレツ,オムレツ,楽天レシピ,https://recipe.rakuten.co.jp/category/33-356/,category_with_recipe_count,,,11975,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
かに玉,かに玉,楽天レシピ,https://recipe.rakuten.co.jp/category/33-357/,category_with_recipe_count,,,843,カテゴリ掲載数5品以上,カテゴリ掲載数5品以上
